MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,LAST_FLIGHT_DATE,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,EXCHANGE_COUNT,avg_discount,Points_Sum,Point_NotFlight
62275,8/18/2010,6/11/2012,Male,4,wulumuqi,xinjiang,CN,41.0,3/31/2014,19,40726,21690.0,14699.0,46996,12/17/2013,106,30.77777778,100,0,0.975393225,47154,3
30113,4/5/2008,4/5/2008,Male,5,guangzhou,guangdong,CN,41.0,3/31/2014,34,43692,15645.0,26087.0,55584,2/21/2014,40,20.60606061,83,0,0.824684981,56311,24
20211,3/6/2005,8/16/2006,Male,6,zhanjiang,guangdong,CN,44.0,3/31/2014,45,45312,23332.0,21184.0,63935,1/21/2014,71,14.93181818,57,0,0.716859936,53929,3
21677,9/16/2009,11/28/2009,Male,5,guangzhoushi,guangdong,CN,34.0,3/31/2014,67,40492,21940.0,26692.0,64006,3/18/2014,14,10.77272727,50,3,0.7160442770000001,54349,8
62603,9/8/2006,9/8/2006,Male,4,zhuhaishi,guangdong,CN,48.0,3/31/2014,39,32033,17468.0,20103.0,63629,3/22/2014,10,18.78947368,117,5,0.719844568,32033,5
22408,10/27/2009,2/21/2010,Male,4,JAKARTA,,ID,62.0,3/31/2014,23,26031,12634.0,13710.0,69707,8/23/2013,222,22.18181818,214,0,0.656626307,26031,0
53747,8/14/2007,8/15/2007,Female,4,changchun,jilin,CN,40.0,3/31/2014,35,39737,6913.0,28947.0,58939,3/19/2014,13,19.35294118,77,3,0.7763063509999999,40387,5
38192,6/10/2005,7/14/2005,Male,4,guangzhou,guangdong,CN,44.0,3/31/2014,48,34299,25076.0,14668.0,72519,2/3/2014,58,14.27659574,74,4,0.630697886,38299,8
20405,9/10/2005,2/22/2006,Male,5,shenzhen,guangdong,CN,42.0,3/31/2014,47,33561,17778.0,22827.0,76177,3/7/2014,25,13.47826087,51,0,0.600286176,38721,3
20702,6/28/2007,6/29/2007,Male,6,guangzhou,guangdong,CN,40.0,3/31/2014,28,40669,23714.0,16945.0,50850,1/20/2014,72,24.37037037,70,0,0.8991294,46716,4
38209,7/8/2005,8/19/2005,Male,5,guangzhou,guangdong,CN,54.0,3/31/2014,45,37990,27623.0,21335.0,65806,3/27/2014,5,16.31818182,67,1,0.6947223659999999,45504,2
4225,8/16/2009,9/6/2009,Female,5,beijing,beijing,CN,37.0,3/31/2014,30,40046,16016.0,22142.0,61564,3/30/2014,2,23.31034483,88,4,0.742580729,63322,37
53509,9/9/2005,9/9/2005,Male,5,shenzhen,guangdong,CN,37.0,3/31/2014,56,35823,16199.0,27709.0,67080,3/26/2014,6,13.05454545,58,6,0.681457812,38216,6
33258,3/7/2012,3/7/2012,Male,4,Beijing,Beijing,PH,47.0,3/31/2014,32,40148,14439.0,23321.0,65541,3/13/2014,19,22.80645161,75,1,0.69743321,40148,1
6910,9/6/2012,4/21/2013,Male,4,sanming,fujian,CN,37.0,3/31/2014,14,33677,0.0,33976.0,69266,3/15/2014,17,25.30769231,59,0,0.65992435,33677,0
3544,8/14/2008,9/11/2010,Male,4,33 CONDUIT ROAD,,HK,54.0,3/31/2014,26,39423,17186.0,4803.0,32160,7/20/2013,256,18.56,86,0,1.4206424130000002,39423,0
6625,6/24/2012,6/30/2012,Male,5,guangzhou,guangdong,CN,29.0,3/31/2014,42,38145,10930.0,32643.0,63666,3/7/2014,25,15.02439024,80,0,0.717311595,40153,1
17765,3/6/2009,3/6/2009,Male,5,changchun,jilin,CN,40.0,3/31/2014,37,37241,8647.0,13638.0,58346,2/28/2014,33,19.25,97,3,0.7826380559999999,38222,3
35240,12/31/2008,5/23/2012,Female,5,beijing,,CN,46.0,3/31/2014,38,40883,18619.0,16468.0,58501,3/7/2014,25,17.67567568,138,0,0.780300508,40883,2
18495,4/12/2012,5/4/2012,Male,5,beijing,beijing,CN,40.0,3/31/2014,20,42862,17715.0,21568.0,31505,3/10/2014,22,35.57894737,115,0,1.447878749,47376,4
58156,4/27/2009,9/30/2009,Male,4,guangzhou,guangdong,CN,46.0,3/31/2014,17,48117,21629.0,22050.0,54910,11/12/2013,141,34.4375,108,0,0.830588235,51050,2
47108,12/21/2004,5/24/2005,Female,4,guangzhoushi,guangdongsheng,CN,50.0,3/31/2014,41,40493,22492.0,18853.0,68034,2/2/2014,59,16.675,81,10,0.670298821,40493,11
18875,6/27/2006,7/19/2006,Male,4,guangzhou,guangdong,CN,39.0,3/31/2014,36,42007,15967.0,15259.0,65952,12/9/2013,114,16.74285714,155,4,0.691085183,72432,8
53947,3/28/2006,3/2/2008,Male,4,wulumuqi,xinjiang,CN,40.0,3/31/2014,28,32486,14984.0,19800.0,75968,2/16/2014,45,23.2962963,57,1,0.599965249,32486,1
49515,8/9/2010,11/25/2010,Male,4,xiangtan,hunan,CN,60.0,3/31/2014,46,41530,20496.0,19567.0,53814,3/22/2014,10,14.53333333,123,0,0.8468874270000001,43203,0
29138,4/2/2005,5/7/2005,Female,4,shanghai,shanghai,CN,41.0,3/31/2014,47,38726,14354.0,14125.0,52731,3/12/2014,20,15.39130435,135,2,0.864183877,41926,6
45695,4/13/2006,4/13/2006,Male,4,shanghai,shanghai,CN,45.0,3/31/2014,46,40286,22570.0,11697.0,56186,2/12/2014,49,15.06666667,127,6,0.8110139540000001,49786,10
44845,12/12/2008,12/12/2008,Male,4,shanghai,shanghai,CN,47.0,3/31/2014,35,39146,1713.0,0.0,59265,10/7/2013,177,16.17647059,97,0,0.76871155,41546,5
37996,11/19/2004,3/3/2005,Male,4,guangzhoushi,guangdongsheng,CN,44.0,3/31/2014,38,41270,18698.0,23756.0,61200,3/27/2014,5,19.27027027,83,2,0.7443697709999999,42770,3
43824,3/2/2010,4/20/2010,Male,5,dalian,liaoning,CN,49.0,3/31/2014,59,36341,18955.0,21337.0,62570,3/15/2014,17,12.20689655,87,1,0.7278382609999999,39674,3
35426,1/1/2012,1/27/2012,Female,4,wulumuqi,xinjiang,CN,48.0,3/31/2014,28,30254,13543.0,21979.0,74408,3/31/2014,1,26.14814815,269,0,0.612005967,31514,2
51178,1/17/2012,1/17/2012,Male,4,qingdao,shandong,CN,39.0,3/31/2014,43,29845,19840.0,20278.0,75260,3/15/2014,17,15.71428571,48,0,0.604975419,29845,0
43644,4/14/2009,6/27/2009,Male,6,,beijing,CN,38.0,3/31/2014,47,40482,15567.0,24984.0,59233,3/30/2014,2,15.7826087,106,6,0.7686624009999999,55472,10
46419,9/29/2009,9/29/2009,Male,4,hami,xinjiang,CN,41.0,3/31/2014,20,41758,17119.0,21335.0,55298,12/19/2013,104,31.47368421,111,0,0.8231042709999999,49150,3
35812,1/14/2008,4/25/2008,Male,5,.,beijing,CN,31.0,3/31/2014,50,34640,14396.0,26022.0,74946,3/31/2014,1,14.75510204,89,0,0.6071945129999999,38265,3
35866,3/23/2006,4/6/2006,Male,5,wulumuqishi,xinjiang,CN,46.0,3/31/2014,36,34881,14770.0,21586.0,75556,3/24/2014,8,20.62857143,87,0,0.601727593,44680,5
1272,4/12/2008,4/12/2008,Male,4,Lake Forest,CA,US,50.0,3/31/2014,8,42264,9980.0,10886.0,54488,9/22/2013,192,54.14285714,303,0,0.834387755,42264,0
8866,6/1/2006,6/14/2006,Female,4,wulumuqishi,xinjiang,CN,54.0,3/31/2014,35,33457,10977.0,14370.0,74171,2/10/2014,51,19.88235294,83,1,0.6129072010000001,36375,3
5298,6/20/2011,6/27/2011,Male,4,.,beijing,CN,39.0,3/31/2014,40,36892,21309.0,19758.0,67841,3/13/2014,19,18.17948718,94,0,0.669969635,42892,1
46719,2/5/2012,9/10/2012,Male,6,guangzhoushi,,CN,29.0,3/31/2014,55,43324,9079.0,36489.0,56948,3/23/2014,9,10.37037037,73,8,0.798042425,57196,29
36253,7/31/2011,12/16/2011,Male,5,guangzhou,guangdong,CN,45.0,3/31/2014,50,39230,20130.0,23439.0,63524,3/18/2014,14,13.85714286,94,0,0.7152224359999999,48062,16
11276,8/19/2005,9/15/2005,Male,5,shanghai,shanghai,CN,53.0,3/31/2014,38,45090,12195.0,24943.0,48699,3/31/2014,1,18.67567568,100,0,0.932770077,47336,2
30398,7/10/2008,7/14/2008,Male,4,guangzhou,guangdong,CN,47.0,3/31/2014,32,33957,20025.0,11735.0,67802,3/23/2014,9,23.06451613,230,0,0.669805905,33957,0
6672,8/17/2012,8/17/2012,Male,5,,,HK,57.0,3/31/2014,48,31404,16992.0,25413.0,77446,3/23/2014,9,12.42553191,61,0,0.586318725,32970,0
32618,9/17/2011,9/17/2011,Male,4,,liaoning,CN,66.0,3/31/2014,39,42305,18065.0,17506.0,54302,2/27/2014,34,18.28947368,103,0,0.8361327390000001,44380,1
26986,8/14/2006,8/23/2006,Male,4,wulumuqi,xinjiang,CN,45.0,3/31/2014,46,35610,8442.0,20233.0,78964,3/25/2014,7,16.04444444,112,0,0.574883744,39556,2
55119,2/19/2007,12/12/2007,Male,5,guangzhou,guangdong,CN,40.0,3/31/2014,50,38213,28376.0,16954.0,52061,3/16/2014,16,14.53061224,106,0,0.8718710740000001,40456,3
535,12/3/2005,12/11/2005,Male,4,Hong Kong,Hong Kong,HK,64.0,3/31/2014,26,39740,6781.0,8964.0,35705,12/8/2013,115,22.56,103,4,1.2712620079999999,40628,5
22707,11/18/2010,11/18/2010,Male,4,beijing,beijing,CN,54.0,3/31/2014,21,44473,18319.0,23658.0,37239,1/27/2014,65,30.7,143,2,1.218635033,45165,2
11519,10/11/2007,10/14/2007,Male,5,zhanjiang,guangdong,CN,43.0,3/31/2014,52,44907,24703.0,22948.0,56986,3/19/2014,13,13.62745098,129,0,0.796344541,59334,20
61472,3/11/2013,3/11/2013,Male,6,guangzhou,guangdong,CN,30.0,3/31/2014,53,40724,2068.0,43336.0,56841,3/28/2014,4,7.365384615,38,2,0.7980229059999999,67832,16
44051,6/15/2012,6/15/2012,Female,4,beijing,beijing,CN,28.0,3/31/2014,47,39030,25826.0,14336.0,60295,10/23/2013,161,10.76086957,73,0,0.752108964,39311,1
30136,3/24/2008,3/24/2008,Male,4,zhongshan,guangdong,CN,51.0,3/31/2014,6,23754,15950.0,0.0,62550,2/13/2013,413,59.6,162,0,0.724888889,23754,0
10420,9/27/2010,12/2/2010,Male,5,guangzhou,guangdong,CN,35.0,3/31/2014,53,43489,22380.0,22177.0,60675,3/20/2014,12,13.75,154,1,0.747226535,49261,21
43654,4/1/2009,7/25/2009,Male,6,fushun,liaoning,CN,47.0,3/31/2014,48,43851,22050.0,26547.0,31296,3/25/2014,7,15.14893617,72,2,1.448363689,45671,3
6976,11/8/2012,11/8/2012,Male,6,.,beijing,CN,34.0,3/31/2014,25,44816,9267.0,30858.0,35297,3/19/2014,13,20.70833333,76,4,1.284100915,56434,10
12961,2/9/2009,9/4/2010,Female,4,dongying,shandong,CN,35.0,3/31/2014,22,43301,18422.0,11548.0,59149,3/29/2014,3,32.85714286,103,3,0.7662095720000001,43601,4
13794,1/18/2011,1/18/2011,Male,5,wuhan,hubei,CN,37.0,3/31/2014,58,36200,22646.0,18344.0,66664,2014/2/29  0:00:00,32,12.19298246,69,5,0.6796839370000001,99944,23
45893,9/18/2006,4/20/2007,Male,4,guangzhou,guangdong,CN,46.0,3/31/2014,32,42370,17746.0,15584.0,66514,1/8/2014,84,20.87096774,111,2,0.681207265,61650,42
21025,11/28/2008,11/28/2008,Male,5,linhai,zhejiang,CN,46.0,3/31/2014,61,34834,16403.0,29259.0,69355,3/23/2014,9,12.03333333,60,0,0.653228751,41852,2
30649,9/8/2008,9/8/2008,Male,4,shanghai,shanghai,CN,40.0,3/31/2014,26,43414,28068.0,10511.0,46971,1/7/2014,85,24.08,122,5,0.964484895,43414,7
7570,10/28/2009,10/28/2009,Male,5,dalian,liaoning,CN,33.0,3/31/2014,69,42484,16222.0,24640.0,58904,3/28/2014,4,10.64705882,68,3,0.768996673,85210,60
37804,9/8/2012,10/26/2012,Male,5,beijing,beijing,CN,38.0,3/31/2014,29,39807,2040.0,33194.0,72045,3/18/2014,14,18.17857143,129,0,0.628702894,48903,2
48064,3/12/2008,10/29/2008,Female,4,guangzhou,guangdong,CN,34.0,3/31/2014,50,36959,15395.0,24392.0,64200,3/28/2014,4,14.71428571,101,1,0.705503427,39272,4
44691,1/17/2007,1/21/2007,Male,4,yuechixian,sichuansheng,CN,38.0,3/31/2014,33,32210,12787.0,24919.0,68569,3/17/2014,15,22.09375,91,0,0.66026951,32210,0
38205,7/1/2005,12/16/2005,Male,4,shenzhen,guangdong,CN,55.0,3/31/2014,23,41929,28428.0,11108.0,50598,2/12/2014,49,30.68181818,110,3,0.894726274,41929,3
30873,3/26/2009,3/26/2009,Female,4,kelamayi,xinjiang,CN,50.0,3/31/2014,24,38503,11521.0,24661.0,60082,3/14/2014,18,24.04347826,161,0,0.753484571,38503,0
42516,6/1/2012,6/1/2012,Female,5,dalianshi,liaoning,CN,33.0,3/31/2014,61,36326,16698.0,19263.0,59340,12/26/2013,97,9.55,37,1,0.762873947,40356,10
38604,1/2/2008,1/2/2008,Female,5,,,CN,44.0,3/31/2014,61,39580,25373.0,18971.0,57563,3/26/2014,6,11.98333333,54,0,0.786321595,43079,1
19268,3/13/2007,3/26/2008,Female,4,beijing,beijing,CN,50.0,3/31/2014,6,44033,125188.0,2628.0,35829,3/19/2014,13,110.8,313,3,1.2632124820000001,46873,4
30034,2/22/2008,7/7/2008,Male,4,fanyu,guangdong,CN,53.0,3/31/2014,5,23260,3200.0,11800.0,61160,3/30/2014,2,98.0,143,0,0.74,23260,0
6545,10/3/2012,11/19/2012,Male,4,guangzhou,guangdong,CN,36.0,3/31/2014,40,36664,11526.0,27745.0,73453,2/28/2014,33,11.94871795,39,0,0.616131131,39318,0
60573,5/9/2012,5/9/2012,Male,5,Fukuoka-shi,Fukuoka-ken,JP,74.0,3/31/2014,43,40487,30103.0,23847.0,36077,3/11/2014,21,16.0,92,1,1.254020567,42790,2
57798,1/21/2009,2/11/2009,Male,4,shenzhen,guangdongsheng,CN,35.0,3/31/2014,29,34480,18862.0,17790.0,74023,2/25/2014,36,24.25,121,2,0.611150859,34480,2
1172,6/21/2007,11/3/2007,Male,5,foshan,guangdong,CN,46.0,3/31/2014,18,42252,39734.0,1536.0,31477,8/14/2013,231,28.70588235,257,6,1.436934905,42431,8
44723,12/17/2007,12/17/2007,Male,4,changchun,jilin,CN,49.0,3/31/2014,43,39776,11518.0,13000.0,56732,3/23/2014,9,17.19047619,72,2,0.797227667,41996,3
54887,8/23/2006,11/20/2006,Male,5,guangzhou,guangdong,CN,54.0,3/31/2014,29,43908,23712.0,17281.0,45040,3/15/2014,17,23.78571429,103,1,1.004147647,43908,1
58607,4/13/2010,4/13/2010,Male,4,guangzhou,guangdong,CN,54.0,3/31/2014,44,31710,25111.0,11267.0,85741,2/26/2014,35,16.06976744,78,1,0.5274779860000001,31710,1
22112,12/6/2005,12/6/2005,Male,6,beijing,beijing,CN,54.0,3/31/2014,18,42546,31364.0,10350.0,33315,3/1/2014,31,38.70588235,181,0,1.3574419930000001,42546,0
54591,12/1/2005,2/21/2007,Male,6,.,beijing,CN,61.0,3/31/2014,17,43659,27375.0,12612.0,31251,12/13/2013,110,38.625,149,1,1.447039775,43659,1
47895,11/28/2007,11/28/2007,Male,5,guangzhou,guangdong,CN,40.0,3/31/2014,57,36821,21935.0,22034.0,66188,3/22/2014,10,12.78571429,64,1,0.6831943859999999,38412,1
22101,6/20/2009,6/20/2009,Male,5,haerbin,heilongjiang,CN,43.0,3/31/2014,32,39266,22703.0,15386.0,60776,3/31/2014,1,22.74193548,158,0,0.743889364,39266,0
16774,6/16/2009,6/18/2009,Male,4,beijing,beijing,CN,46.0,3/31/2014,29,44957,26863.0,12668.0,48998,2/2/2014,59,23.28571429,97,3,0.922505204,47845,4
11288,8/24/2005,6/29/2007,Male,6,wuhan,hubei,CN,48.0,3/31/2014,40,44166,14872.0,27921.0,43825,3/26/2014,6,18.28205128,76,4,1.0312867079999999,47906,5
31398,12/11/2009,12/11/2009,Male,4,dalian,liaoning,CN,28.0,3/31/2014,39,41221,10480.0,16442.0,49499,3/2/2014,30,18.21052632,101,5,0.912545102,49458,22
61111,11/26/2012,12/1/2012,Male,5,guangzhoushi,guangdong,CN,32.0,3/31/2014,45,42900,14850.0,29746.0,48096,3/1/2014,31,10.36363636,71,0,0.938984739,48904,15
59289,8/1/2011,8/25/2011,Male,4,guiyang,guizhou,CN,53.0,3/31/2014,38,37750,22351.0,17044.0,63176,3/9/2014,23,19.10810811,97,0,0.7147882109999999,40997,2
61809,7/10/2011,7/11/2011,Male,5,dalian,liaoning,CN,47.0,3/31/2014,53,38009,22523.0,24579.0,57226,1/31/2014,61,12.78846154,70,4,0.7890642370000001,45961,30
62718,4/5/2008,4/14/2008,Male,4,shenyangshi,liaoning,CN,50.0,3/31/2014,36,33946,15019.0,19154.0,74896,3/27/2014,5,19.45714286,81,0,0.602841273,33946,0
41952,7/30/2012,7/30/2012,Female,4,guangzhou,guangdong,CN,53.0,3/31/2014,5,30240,9600.0,6000.0,61160,2/26/2014,35,144.0,235,0,0.738,30240,0
59332,4/19/2011,5/8/2011,Male,5,shanghai,shanghai,CN,48.0,3/31/2014,23,42579,8340.0,29448.0,31579,3/16/2014,16,32.04545455,165,0,1.4292574180000002,44125,0
51565,5/25/2012,5/28/2012,Male,5,wulumuqi,xinjiang,CN,61.0,3/31/2014,43,32099,13788.0,12784.0,71447,3/30/2014,2,16.0,75,0,0.63162932,33856,3
62341,6/21/2010,6/21/2010,Male,4,changsha,hunan,CN,41.0,3/31/2014,47,44284,21910.0,19445.0,52776,3/12/2014,20,15.34782609,80,0,0.854987115,44852,0
19006,10/6/2006,11/1/2006,Male,4,shanghai,shanghai,CN,40.0,3/31/2014,22,43457,21536.0,15181.0,32276,3/14/2014,18,32.71428571,129,0,1.397829657,45145,3
36587,2/20/2006,6/12/2006,Female,4,guangzhou,guangdong,CN,35.0,3/31/2014,23,48126,13381.0,16937.0,57295,2/14/2014,47,27.68181818,100,0,0.7872116240000001,57626,1
59780,8/15/2011,9/21/2011,Male,4,beijing,beijing,CN,52.0,3/31/2014,22,40497,17268.0,20446.0,41207,3/25/2014,7,29.52380952,78,1,1.094539763,47184,3
47848,11/13/2007,12/1/2011,Male,4,wulumuqi,xinjiang,CN,49.0,3/31/2014,23,40012,4557.0,30999.0,57541,3/30/2014,2,29.31818182,151,0,0.7837592329999999,42476,1
19015,10/26/2006,8/3/2007,Female,4,,,CN,40.0,3/31/2014,43,39641,17997.0,23887.0,59925,3/5/2014,27,16.71428571,80,0,0.7525493529999999,47204,15
18144,2/23/2006,2/23/2006,Male,5,guangzhou,guangdong,CN,33.0,3/31/2014,33,47010,21000.0,21257.0,47480,3/31/2014,1,19.6875,99,0,0.9496055179999999,47010,0
4421,7/28/2010,7/28/2010,Male,4,shenzhen,guangdong,CN,38.0,3/31/2014,39,39996,11674.0,22702.0,64974,12/27/2013,96,15.94736842,104,1,0.693632068,41681,2
27951,10/17/2006,12/10/2006,Male,4,guangzhou,guangdong,CN,38.0,3/31/2014,37,44493,20588.0,20939.0,52274,3/18/2014,14,19.66666667,88,4,0.861950874,62493,26
9303,3/1/2012,4/9/2012,Male,5,shenzhen,guangdong,CN,41.0,3/31/2014,50,32932,7350.0,21112.0,67488,3/23/2014,9,14.57142857,96,0,0.6675260789999999,73045,29
42330,5/15/2012,5/17/2012,Male,4,shenzhenshi,guangdongsheng,CN,35.0,3/31/2014,41,43458,16995.0,24093.0,58678,3/9/2014,23,16.55,57,0,0.76772828,44506,0
20436,10/14/2005,4/21/2007,Male,5,beijing,beijing,CN,49.0,3/31/2014,24,42950,19219.0,22249.0,36753,2/21/2014,40,29.47826087,136,0,1.22505673,47534,2
25252,11/9/2012,11/9/2012,Male,6,dalian,liaoning,CN,46.0,3/31/2014,90,39767,10437.0,44348.0,53111,3/26/2014,6,5.651685392999999,28,0,0.847673928,49423,3
11616,10/18/2007,11/22/2007,Male,4,,,HK,39.0,3/31/2014,55,35027,30079.0,15505.0,65303,3/20/2014,12,13.296296300000002,53,0,0.689411819,36126,0
4071,8/2/2010,8/2/2010,Male,5,dalian,liaoning,CN,42.0,3/31/2014,43,36315,20301.0,14935.0,59570,3/31/2014,1,17.35714286,101,0,0.755410777,48848,33
10191,6/2/2007,12/18/2007,Female,4,shenzhen,guangdong,CN,47.0,3/31/2014,18,45511,9100.0,14366.0,61738,2/11/2014,50,29.88235294,146,4,0.7288205,52011,9
33790,10/18/2012,11/1/2012,Male,6,guangzhou,guangdong,CN,32.0,3/31/2014,68,42224,10617.0,36571.0,60317,3/28/2014,4,7.656716417999999,75,3,0.745974103,48558,4
55284,6/4/2007,10/7/2007,Male,5,beijing,beijing,CN,54.0,3/31/2014,46,39328,12971.0,28870.0,62303,3/22/2014,10,15.71111111,81,0,0.722142112,45466,9
14811,4/9/2012,4/27/2012,Male,5,haerbin,heilongjiang,CN,44.0,3/31/2014,45,40647,9397.0,26528.0,61101,3/10/2014,22,15.52272727,99,0,0.7362912229999999,42656,0
26085,3/15/2012,3/15/2012,Male,5,siping,jilin,CN,47.0,3/31/2014,33,40140,19117.0,18483.0,53423,3/29/2014,3,22.09375,97,0,0.842067462,40140,0
38670,8/22/2007,11/23/2007,Male,4,zhuhai,guangdong,CN,44.0,3/31/2014,40,33884,13595.0,23832.0,71161,3/9/2014,23,18.02564103,80,0,0.631924509,35802,0
36799,8/23/2006,9/3/2006,Male,5,guangzhou,guangdong,CN,57.0,3/31/2014,64,39764,19521.0,26300.0,62031,3/19/2014,13,11.3968254,66,8,0.724909158,88267,41
12138,3/16/2008,5/24/2008,Male,4,guangzhou,guangdong,CN,52.0,3/31/2014,38,36646,15056.0,24711.0,63803,3/23/2014,9,19.35135135,148,0,0.704748523,36746,1
7790,2/15/2012,2/15/2012,Male,4,beijing,beijing,CN,35.0,3/31/2014,62,41348,25358.0,13582.0,51456,3/14/2014,18,11.42622951,117,0,0.8736676,47552,9
11417,4/29/2007,4/29/2007,Male,4,shanghai,shanghai,CN,48.0,3/31/2014,8,51424,42084.0,0.0,41128,2/21/2013,405,36.14285714,98,0,1.092948843,51424,0
60040,2/7/2012,2/26/2012,Female,5,guangzhou,guangdong,CN,29.0,3/31/2014,33,44728,17160.0,24001.0,47709,3/21/2014,11,21.375,165,0,0.94217066,57542,19
8922,2/4/2008,3/13/2008,Male,4,wulumuqi,xinjiang,CN,55.0,3/31/2014,25,37248,18033.0,16701.0,60823,2/17/2014,44,26.70833333,96,0,0.738973743,40212,2
62798,8/8/2007,8/8/2007,Male,4,haerbin,heilongjiang,CN,54.0,3/31/2014,38,37129,25766.0,9313.0,60362,3/11/2014,21,18.67567568,101,3,0.74451708,37129,3
33250,2/26/2012,2/26/2012,Male,4,changchunshi,jilinsheng,CN,37.0,3/31/2014,47,39969,23060.0,15224.0,57713,1/31/2014,61,14.56521739,38,1,0.778620415,42492,4
44581,5/9/2006,5/9/2006,Male,5,dalian,liaoning,CN,54.0,3/31/2014,46,36060,20146.0,13540.0,62587,3/24/2014,8,15.95555556,59,0,0.7178445999999999,37553,0
53949,3/29/2006,5/1/2006,Male,4,wulumuqishi,xinjiang,CN,48.0,3/31/2014,32,39912,16371.0,11415.0,56780,3/27/2014,5,21.25806452,91,0,0.791187918,42376,1
38780,11/6/2007,1/19/2008,Male,5,guangzhou,guangdong,CN,37.0,3/31/2014,52,36842,20467.0,20177.0,71211,3/24/2014,8,14.01960784,40,1,0.630811111,45132,29
30884,8/18/2009,8/19/2009,Male,4,shanghai,shanghai,CN,36.0,3/31/2014,38,43160,17102.0,3234.0,51967,11/21/2013,132,15.05405405,53,1,0.86427656,55879,15
13496,2/26/2010,3/1/2010,Female,5,maoming,guangdong,CN,63.0,3/31/2014,16,41598,24013.0,15071.0,32159,8/24/2013,221,32.66666667,147,0,1.3964641309999999,41598,0
14854,12/17/2011,4/11/2012,Female,4,AUBERVILLIERS,ILC-DE-FRANCC,FR,42.0,3/31/2014,13,36966,13920.0,6965.0,67921,6/2/2013,304,34.75,180,0,0.661141915,36966,0
55596,3/26/2011,5/15/2011,Male,5,yangjiang,guangdong,CN,37.0,3/31/2014,31,43331,16303.0,14203.0,60744,3/9/2014,23,17.13333333,82,0,0.739236632,53723,3
38253,8/20/2005,11/6/2005,Male,4,guangzhou,guangdong,CN,37.0,3/31/2014,36,39721,27112.0,13460.0,60242,2/27/2014,34,19.65714286,88,1,0.745339132,40121,3
29035,11/25/2004,3/7/2005,Male,5,guangzhoushi,guangdongsheng,CN,39.0,3/31/2014,37,39466,25282.0,14922.0,62234,3/1/2014,31,18.86111111,153,2,0.72147797,43466,7
46405,8/16/2009,10/5/2009,Male,4,guangzhou,guangdong,CN,37.0,3/31/2014,8,53973,15024.0,19652.0,44587,10/28/2013,156,82.0,209,2,1.006973333,53973,2
40108,4/22/2009,6/18/2009,Male,4,shanghai,shanghai,CN,33.0,3/31/2014,46,36660,33715.0,8929.0,62548,11/1/2013,152,12.75555556,67,0,0.717778666,38160,2
38376,4/24/2007,8/19/2012,Male,4,shenzhen,guangdong,CN,44.0,3/31/2014,31,40103,11599.0,25266.0,61363,3/30/2014,2,19.63333333,83,0,0.73152649,40103,0
11053,2/12/2005,3/1/2005,Male,5,guangzhou,guangdong,CN,38.0,3/31/2014,50,38612,9721.0,31987.0,62307,3/31/2014,1,14.81632653,91,0,0.720400918,42868,1
3325,5/17/2008,8/8/2010,Male,5,beijing,beijing,CN,53.0,3/31/2014,44,42426,21544.0,19789.0,56549,3/27/2014,5,16.18604651,94,1,0.793328441,43678,3
62285,7/23/2010,9/25/2010,Male,6,kuerle,xinjiang,CN,41.0,3/31/2014,33,43668,8753.0,25872.0,46875,3/18/2014,14,22.25,257,0,0.9570299729999999,44631,0
35450,9/24/2005,4/3/2006,Male,6,shenyangshi,liaoning,CN,50.0,3/31/2014,46,43807,17263.0,22177.0,52408,2/23/2014,38,13.0,70,0,0.85596283,48115,6
8191,3/14/2013,3/14/2013,Female,4,haerbin,heilongjiang,CN,47.0,3/31/2014,38,38115,1637.0,33564.0,64635,3/30/2014,2,10.32432432,56,0,0.693929605,41731,0
45197,1/13/2011,3/25/2011,Male,5,zhengzhoushi,henan,CN,40.0,3/31/2014,33,42521,22452.0,20882.0,33356,3/28/2014,4,21.78125,145,0,1.3440319580000002,92658,9
39588,8/28/2007,8/28/2007,Male,4,beijing,beijing,CN,37.0,3/31/2014,52,40006,23615.0,12755.0,50453,3/30/2014,2,14.1372549,51,5,0.888476404,53992,19
20668,8/9/2007,9/16/2007,Male,4,guangzhou,guangdong,CN,50.0,3/31/2014,40,40236,29937.0,11849.0,59478,3/16/2014,16,17.17948718,89,2,0.7535856959999999,40736,3
20282,4/21/2005,5/4/2005,Male,4,guangzhou,guangdong,CN,47.0,3/31/2014,57,32891,22176.0,19417.0,73739,3/21/2014,11,12.69642857,60,3,0.607649277,43784,29
42451,6/17/2012,6/17/2012,Male,6,wuhan,hubei,CN,31.0,3/31/2014,63,38947,7900.0,29011.0,60976,3/29/2014,3,10.5,74,0,0.73466741,45184,1
56198,3/31/2005,9/26/2005,Female,4,huadu,guangdong,CN,50.0,3/31/2014,28,40216,6205.0,33630.0,46304,2/14/2014,47,21.66666667,89,0,0.96733306,40216,0
56110,11/30/2004,1/14/2005,Female,5,guangzhoushi,guangdongsheng,CN,36.0,3/31/2014,47,38001,17701.0,23216.0,63873,3/22/2014,10,15.34782609,80,2,0.701130212,41139,4
